name,subdir,N,E,N_types,specificity,degree_mean,degree_hetero,max_edges,clustering_coeff,max_chordless_cycle,self_assembly_probability,tree_num,guided_assembly_probability,tree_depth,tree_leaves,tree_N
0_1_13_2_20_16_21_4_3_16_7_18_13_14_9_9_9_20,bl_2,22,21,9,0.9261363636363636,1.9090909090909087,4.0,19,0.0,0,,,,,,
0_1_13_11_3_21_18_8_18_7_20_2_18_4_4_16_16_20_8_9_9,bl_2,28,27,9,0.921875,1.9285714285714288,4.0,25,0.0,0,,,,,,
0_1_14_11_7_10_6_2_20_9_14_2_18_9_20,bl_2,27,26,8,0.9444444444444444,1.9259259259259256,4.222222222222222,24,0.0,0,,,,,,
0_1_12_21_7_13_18_14_3_5_9_2_4_9_17_20_8_16,bl_2,24,23,9,0.9244791666666666,1.9166666666666667,4.0,21,0.0,0,,,,,,
0_1_7_21_13_18_9_20_19_2_16_2_19_8_9_5_20,bl_2,30,29,8,0.9476190476190476,1.933333333333333,4.2,27,0.0,0,,,,,,
0_1_6_16_10_3_10_7_2_4_17_9_17_4_20_15_8_9,bl_2,25,24,9,0.9125,1.92,4.0,22,0.0,0,,,,,,
0_1_22_8_12_17_19_5_21_4_20_8_8_19_15_3_3,bl_2,15,14,7,0.9222222222222224,1.8666666666666667,3.6,12,0.0,0,,,,,,
0_1_10_12_19_3_2_5_22_5_6_17_14_8_8,bl_2,20,19,8,0.9285714285714286,1.9,4.0,17,0.0,0,,,,,,
0_1_11_13_16_2_14_9_7_21_16_20_4_2_14_16_9_20_4_5_9_16_9_8,bl_2,38,37,8,0.9360902255639098,1.947368421052632,4.157894736842105,35,0.0,0,,,,,,
0_1_7_11_3_14_12_3_6,bl_2,7,6,4,1.0476190476190477,1.7142857142857142,3.142857142857143,4,0.0,0,,,,,,
0_1_15_13_13_22_4_19_17_9_2_19_21_17_4_14_4_15_20_8_9_4_20_18_3_5_8_9_8_8,bl_2,37,36,8,0.9208494208494208,1.945945945945946,4.0,34,0.0,0,,,,,,
0_1_21_19_13_22_2_8_17_2_20_19_17_4_9_19_5_18_9_4_14_4_20_9_4_9_19_9_4_18_18_9_20_9_8,bl_2,49,48,7,0.923469387755102,1.959183673469388,4.122448979591836,46,0.0,0,,,,,,
0_1_10_22_19_20_16_2_8_15_5_21_15_8_4_9_8_17_5_2_17_8_5,bl_2,35,34,7,0.9428571428571428,1.9428571428571428,4.171428571428572,32,0.0,0,,,,,,
0_1_15_7_12_2_16_5_10_6_9_3,bl_2,17,16,8,0.9117647058823528,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_16_22_18_6_3_5_11_2_8_19_8_5,bl_2,20,19,8,0.9285714285714286,1.9,4.0,17,0.0,0,,,,,,
0_1_11_11_2_3_9_19_21_19_18_22_17_4_5_5_20_17_9_8_9,bl_2,27,26,8,0.9312169312169312,1.9259259259259256,4.0,24,0.0,0,,,,,,
0_1_18_12_3_7_6_11_2_16_8_4_16_8_4_18_9_4_4_20_19_14_9_8,bl_2,33,32,9,0.9109848484848484,1.93939393939394,4.0,30,0.0,0,,,,,,
0_1_17_6_11_11_2_9_17_5_3_7,bl_2,17,16,8,0.9117647058823528,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_13_16_12_6_3_7_3,bl_2,7,6,4,1.0476190476190477,1.7142857142857142,3.142857142857143,4,0.0,0,,,,,,
0_1_16_6_12_12_22_20_17_9_2_5_16_3_8,bl_2,20,19,9,0.928125,1.9,4.0,17,0.0,0,,,,,,
0_1_21_12_18_18_8_22_9_5_16_2_9_16_2_17_9_20_4_20_14_4_15_20_8_8,bl_2,41,40,7,0.9329268292682926,1.951219512195122,4.146341463414634,38,0.0,0,,,,,,
0_1_14_7_12_21_12_14_20_8_2_16_8_20_3,bl_2,20,19,9,0.928125,1.9,4.0,17,0.0,0,,,,,,
0_1_22_16_5_3_8_6_2_13_8_14_5_16,bl_2,20,19,8,0.9285714285714286,1.9,4.0,17,0.0,0,,,,,,
0_1_21_9_11_2_20_19_17_8_2_16_20_9_15_7_4_15_8_5,bl_2,34,33,8,0.9411764705882352,1.9411764705882355,4.176470588235294,31,0.0,0,,,,,,
0_1_22_21_4_19_19_17_14_9_20_20_9_2_5_16_9_8_2_14_20_9,bl_2,35,34,7,0.9428571428571428,1.9428571428571428,4.171428571428572,32,0.0,0,,,,,,
0_1_6_10_15_22_18_20_3_9_2_16_4_19_20_9_8,bl_2,24,23,9,0.9244791666666666,1.9166666666666667,4.0,21,0.0,0,,,,,,
0_1_17_7_21_15_11_4_18_9_4_15_3_4_17_9_4_18_8_5_8_3_9,bl_2,18,17,7,0.9120370370370372,1.8888888888888888,3.6666666666666665,15,0.0,0,,,,,,
0_1_10_13_19_3_6_22_5_3_17_9,bl_2,10,9,7,0.9083333333333332,1.8,3.4,7,0.0,0,,,,,,
0_1_21_9_13_4_18_19_3_7_19_20_2_16_9_4_4_4_20_15_18_19_9_9_8_8,bl_2,34,33,9,0.9191176470588236,1.9411764705882355,4.0,31,0.0,0,,,,,,
0_1_21_12_20_17_15_2_8_17_22_14_4_9_19_2_9_4_5_18_18_20_5_9_8_9,bl_2,39,38,7,0.935897435897436,1.948717948717949,4.153846153846154,36,0.0,0,,,,,,
0_1_16_12_12_22_19_21_8_19_8_4_19_3_20_20_3_9,bl_2,15,14,6,0.9533333333333334,1.8666666666666667,3.6,12,0.0,0,,,,,,
0_1_19_2_22_13_20_6_18_18_9_9_3_5,bl_2,20,19,9,0.928125,1.9,4.0,17,0.0,0,,,,,,
0_1_13_2_2_5_9_17_16_17_12_20_8_6_7,bl_2,27,26,8,0.9444444444444444,1.9259259259259256,4.222222222222222,24,0.0,0,,,,,,
0_1_3_13_14_6_11_7_2_18_8_5,bl_2,17,16,8,0.9117647058823528,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_15_12_12_7_3_2_16_6_9_20,bl_2,17,16,9,0.9154411764705882,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_16_10_21_22_2_2_15_5_9_15_9_9_4_16_18_5_14_5_5_9_8,bl_2,37,36,6,0.9486486486486486,1.945945945945946,4.162162162162162,34,0.0,0,,,,,,
0_1_17_10_2_8_20_21_20_16_7_13_2_14_15_5_8_9,bl_2,30,29,8,0.9476190476190476,1.933333333333333,4.2,27,0.0,0,,,,,,
0_1_17_12_21_17_22_20_19_9_8_3_20_2_5_8_15,bl_2,23,22,8,0.937888198757764,1.9130434782608696,4.0,20,0.0,0,,,,,,
0_1_7_6_3_13_16_12_3,bl_2,7,6,4,1.0476190476190477,1.7142857142857142,3.142857142857143,4,0.0,0,,,,,,
0_1_11_7_14_11_2_17_21_16_4_2_8_4_19_4_20_14_9_14_18_9_4_17_9_9_9_20_4_16_9_20_8,bl_2,48,47,8,0.9270833333333331,1.9583333333333333,4.125,45,0.0,0,,,,,,
0_1_2_19_21_4_8_14_22_4_2_15_5_15_9_5_16_5_17_17_20_9_9_9_9,bl_2,39,38,7,0.935897435897436,1.948717948717949,4.153846153846154,36,0.0,0,,,,,,
0_1_18_2_21_17_22_5_14_19_8_20_3_8_5_8,bl_2,23,22,8,0.937888198757764,1.9130434782608696,4.0,20,0.0,0,,,,,,
0_1_10_21_11_5_15_8_2_18_8_17_2_18_20_8_20_22_5_9_18,bl_2,33,32,7,0.946969696969697,1.93939393939394,4.181818181818182,30,0.0,0,,,,,,
0_1_21_3_17_18_11_20_7_8_2_4_20_15_8_15_9,bl_2,24,23,9,0.9244791666666666,1.9166666666666667,4.0,21,0.0,0,,,,,,
0_1_11_11_14_7_6_2_15_5_3_9,bl_2,17,16,8,0.9117647058823528,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_12_12_16_21_8_14_20_22_17_4_14_3_4_5_2_19_16_20_9_8_8_9,bl_2,27,26,8,0.9312169312169312,1.9259259259259256,4.0,24,0.0,0,,,,,,
0_1_12_17_13_22_5_16_3_6_3_9,bl_2,10,9,7,0.9083333333333332,1.8,3.4,7,0.0,0,,,,,,
0_1_2_15_19_7_11_2_14_13_9_21_17_4_18_8_9_8_5_5_20,bl_2,34,33,8,0.9411764705882352,1.9411764705882355,4.176470588235294,31,0.0,0,,,,,,
0_1_2_16_18_7_6_11_13_3_5_8,bl_2,17,16,8,0.9117647058823528,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_10_19_12_22_3_20_2_17_20_18_8_21_5_14_9_9,bl_2,23,22,8,0.937888198757764,1.9130434782608696,4.0,20,0.0,0,,,,,,
0_1_10_3_7_14_12_2_16_20_9_6,bl_2,17,16,9,0.9154411764705882,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_19_10_13_6_3_22_9_5_17_2_16_8_20,bl_2,20,19,9,0.928125,1.9,4.0,17,0.0,0,,,,,,
0_1_2_8_15_10_10_3_15_22_16_4_19_20_5_8_9_6,bl_2,22,21,9,0.9261363636363636,1.9090909090909087,4.0,19,0.0,0,,,,,,
0_1_2_14_4_14_14_2_17_13_9_5_11_7_4_20_19_21_19_9_5_8_8_9,bl_2,38,37,8,0.9360902255639098,1.947368421052632,4.157894736842105,35,0.0,0,,,,,,
0_1_19_21_11_4_3_18_22_3_14_19_4_15_9_5_20_8_9_9,bl_2,17,16,7,0.9166666666666669,1.8823529411764703,3.647058823529412,14,0.0,0,,,,,,
0_1_21_17_8_16_22_17_4_20_8_5_14_8_2_18_9_3_20,bl_2,25,24,8,0.9342857142857144,1.92,4.0,22,0.0,0,,,,,,
0_1_14_6_10_12_7_2_19_2_18_8_4_9_17_5_5_8,bl_2,31,30,7,0.9435483870967742,1.935483870967742,4.193548387096774,28,0.0,0,,,,,,
0_1_10_3_18_6_22_20_9_2_14_8_14_4_17_8_20,bl_2,24,23,9,0.9244791666666666,1.9166666666666667,4.0,21,0.0,0,,,,,,
0_1_6_10_2_19_13_9_15_20_2_4_8_22_20_5_17_9_15_19_9,bl_2,34,33,8,0.9411764705882352,1.9411764705882355,4.176470588235294,31,0.0,0,,,,,,
0_1_14_21_14_8_4_14_10_5_7_8_3_3,bl_2,12,11,7,0.9097222222222222,1.8333333333333333,3.5,9,0.0,0,,,,,,
0_1_22_3_4_8_10_16_3_4_21_4_5_18_16_9_9_18_14_8_4_16_16_4_17_5_8_9_8,bl_2,23,22,6,0.917391304347826,1.9130434782608696,3.739130434782609,20,0.0,0,,,,,,
0_1_16_22_4_6_9_4_20_12_14_15_15_9_3_2_14_20_9_8,bl_2,24,23,9,0.9244791666666666,1.9166666666666667,4.0,21,0.0,0,,,,,,
0_1_14_2_7_6_8_3_20_13_15_10,bl_2,17,16,9,0.9154411764705882,1.8823529411764703,4.0,14,0.0,0,,,,,,
0_1_18_2_17_22_12_9_2_8_14_19_20_21_17_5_4_15_8_4_8_9_9_4_18_17_20_4_19_9_20_8,bl_2,49,48,7,0.923469387755102,1.959183673469388,4.122448979591836,46,0.0,0,,,,,,
0_1_18_2_3_19_4_11_5_15_22_9_6_14_8_9_4_14_4_9_5_16_9,bl_2,28,27,8,0.9285714285714286,1.9285714285714288,4.0,25,0.0,0,,,,,,
0_1_13_2_20_13_6_16_19_7_2_17_4_20_17_9_9_9,bl_2,31,30,8,0.9377880184331796,1.935483870967742,4.193548387096774,28,0.0,0,,,,,,
0_1_17_10_11_2_18_4_18_6_7_4_16_5_2_4_4_16_5_8_18_18_9_8_8_8_8,bl_2,43,42,7,0.936046511627907,1.9534883720930232,4.1395348837209305,40,0.0,0,,,,,,
0_1_13_22_20_14_18_9_2_20_16_9_6_3,bl_2,20,19,9,0.928125,1.9,4.0,17,0.0,0,,,,,,
0_1_17_2_4_6_18_18_11_13_22_9_5_9_14_20_2_15_20_9_8,bl_2,34,33,8,0.9411764705882352,1.9411764705882355,4.176470588235294,31,0.0,0,,,,,,
0_1_6_16_2_12_12_4_5_7_18_19_3_8_8,bl_2,21,20,8,0.9149659863945578,1.9047619047619049,4.0,18,0.0,0,,,,,,
0_1_13_3_21_19_17_7_9_20_12_2_19_8_20,bl_2,20,19,9,0.928125,1.9,4.0,17,0.0,0,,,,,,
0_1_6_7_17_12_2_10_5_14_8_2_14_5_9,bl_2,27,26,7,0.9475308641975309,1.9259259259259256,4.222222222222222,24,0.0,0,,,,,,
0_1_10_17_11_6_22_14_9_3_4_8_5_19_2_17_20_9,bl_2,22,21,9,0.9261363636363636,1.9090909090909087,4.0,19,0.0,0,,,,,,
0_1_22_14_2_11_9_15_8_5_18_21_16_9_4_19_3_9_20_4_17_8_20,bl_2,29,28,8,0.9285714285714286,1.9310344827586208,4.0,26,0.0,0,,,,,,
0_1_21_10_4_9_22_4_5_14_19_4_8_16_16_5_15_19_8_2_18_8_3_4_9_4_5_8_8_8_16_19,bl_2,37,36,7,0.9324324324324323,1.945945945945946,4.0,34,0.0,0,,,,,,
0_1_12_21_18_4_10_14_16_20_2_5_7_9_8_9_15_2_14_20_9,bl_2,32,31,8,0.9441964285714286,1.9375,4.1875,29,0.0,0,,,,,,
0_1_21_15_8_13_22_9_15_17_3_5_4_15_9_20_2_8_19_4_18_20_9,bl_2,29,28,8,0.9285714285714286,1.9310344827586208,4.0,26,0.0,0,,,,,,
0_11_21_4_16_19_13_3_5_7_8_8,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_12_13_22_8_19_2_8_19_21_8_16_5_5_20,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_6_10_11_3_22_18_8_20,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_12_21_5_17_8_12_3_7,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_22_6_19_20_10_8_2_18_5_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_21_16_2_12_4_18_14_22_8_15_5_9_20_8_8_5,bl_1,23,22,7,0.9420289855072465,1.9130434782608696,4.0,22,0.0,0,,,,,,
0_13_22_2_18_14_9_9_21_8_20_20_16_20,bl_1,21,20,6,0.961904761904762,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_22_17_11_6_5_8_3,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_21_12_9_5_17_7_2_20_17_8,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_3_11_22_16_4_14_20_9_6_9,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_10_10_3_21_18_20_9_22_9_16_20,bl_1,11,10,6,0.9636363636363636,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_10_3_11_7_6,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_2_8_10_19_4_9_12_19_20_6_7,bl_1,19,18,8,0.9323308270676692,1.894736842105263,4.0,16,0.0,0,,,,,,
0_22_4_5_8_10_8_14_21_16_9_20_16_3,bl_1,13,12,7,0.9294871794871796,1.8461538461538465,3.5384615384615383,12,0.0,0,,,,,,
0_11_10_7_3_21_19_5_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_22_11_8_14_3_6_4_8_17_5,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_21_3_12_14_22_16_9_9_20_5,bl_1,11,10,7,0.9393939393939392,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_11_13_6_22_3_8_20_17,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_6_2_15_11_5_13_7_8,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_13_12_3_21_17_7_4_20_14_9_9,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_7_11_6_10_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_11_10_7_21_17_9_2_4_5_19_8_9_5_19,bl_1,20,19,7,0.95,1.9,4.0,18,0.0,0,,,,,,
0_13_13_21_4_22_9_2_9_19_15_18_20_15_4_19_20_5_9_9_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_12_22_19_8_21_9_3_5_17_4_15_4_16_4_9_19_9_8_5,bl_1,17,16,6,0.9294117647058824,1.8823529411764703,3.647058823529412,16,0.0,0,,,,,,
0_7_3_6_13_11,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_12_3_10_21_9_5_22_9_4_14_9_5_18_17,bl_1,13,12,6,0.9384615384615383,1.8461538461538465,3.5384615384615383,12,0.0,0,,,,,,
0_11_3_22_4_17_20_14_21_8_17_8_8_4_17_20_9,bl_1,15,14,6,0.9466666666666668,1.8666666666666667,3.6,14,0.0,0,,,,,,
0_12_7_2_5_8_15_6_11,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_11_7_10_3_6,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_2_5_13_12_22_8_19_15_6_8_20,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_2_22_15_12_4_9_9_20_8_20_19_18_6,bl_1,20,19,8,0.9428571428571428,1.9,4.0,18,0.0,0,,,,,,
0_6_7_3_12_13,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_11_6_11_2_8_19_5_22_15_4_8_14_8_5,bl_1,20,19,7,0.95,1.9,4.0,18,0.0,0,,,,,,
0_21_2_18_7_12_15_4_5_8_4_4_14_17_16_20_8_9_8_9,bl_1,28,27,8,0.9285714285714286,1.9285714285714288,4.0,26,0.0,0,,,,,,
0_22_8_6_10_3_4_15_9_14_5,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_11_2_5_9_16_13_21_4_4_15_22_18_20_15_16_5_9_8_8_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_2_10_5_8_16_13_22_17_4_16_20_8_8_21_4_4_20_16_9_18_19_8_9,bl_1,27,26,7,0.9320987654320988,1.9259259259259256,4.0,26,0.0,0,,,,,,
0_7_12_10_2_16_9_5_6,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_7_10_13_21_17_4_19_3_8_9_20,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_13_12_6_2_8_19_22_18_9_20_5,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_10_11_21_17_22_3_15_5_8_8_4_15_9_5,bl_1,13,12,6,0.9384615384615383,1.8461538461538465,3.5384615384615383,12,0.0,0,,,,,,
0_12_10_7_3_21_16_9_20,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_7_2_19_4_6_15_10_11_5_8_8,bl_1,19,18,7,0.9385964912280702,1.894736842105263,4.0,16,0.0,0,,,,,,
0_22_11_5_3_15_21_14_9_4_18_20_9_8,bl_1,13,12,7,0.9294871794871796,1.8461538461538465,3.5384615384615383,12,0.0,0,,,,,,
0_6_12_11_3_7,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_13_12_6_22_5_19_9_2_17_8_20,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_13_21_14_7_9_4_12_15_9_4_15_5_8_3,bl_1,12,11,7,0.9305555555555556,1.8333333333333333,3.5,10,0.0,0,,,,,,
0_6_7_12_11_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_11_12_2_16_5_22_21_15_15_20_5_9_8_8,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_21_13_3_8_18_5_7,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_21_22_18_16_4_15_5_9_5_8_2_19_5_8_9,bl_1,23,22,6,0.9521739130434784,1.9130434782608696,4.0,22,0.0,0,,,,,,
0_6_12_13_7_2_8_19_5,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_2_20_14_13_21_4_4_7_8_5_9_18_17_9_13_14_9,bl_1,22,21,8,0.9383116883116884,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_12_7_10_21_19_4_17_4_9_4_15_17_5_8_3_8_9,bl_1,14,13,7,0.9285714285714286,1.8571428571428568,3.571428571428572,12,0.0,0,,,,,,
0_11_6_7_11_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_10_22_20_15_2_17_6_20_9_8,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_10_6_12_7_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_13_6_13_22_5_3_15_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_3_22_8_21_18_17_9_5_20,bl_1,11,10,7,0.9393939393939392,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_7_11_12_21_2_5_17_18_5_8_9,bl_1,18,17,7,0.9537037037037036,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_2_12_4_10_16_18_7_8_9_21_14_8_5_5,bl_1,22,21,7,0.946969696969697,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_12_6_3_7_10,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_3_11_7_11_6,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_7_12_6_2_4_4_18_9_15_15_20_9_11_8,bl_1,23,22,8,0.9254658385093169,1.9130434782608696,4.0,20,0.0,0,,,,,,
0_6_3_10_7_12,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_12_12_6_2_17_4_15_9_5_9_22_16_5_8,bl_1,22,21,7,0.946969696969697,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_21_4_13_2_15_17_20_5_18_8_7_9_8,bl_1,20,19,8,0.9428571428571428,1.9,4.0,18,0.0,0,,,,,,
0_12_10_6_2_5_18_9_22_16_5_9,bl_1,18,17,7,0.9537037037037036,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_7_2_11_4_13_8_15_17_5_21_5_18_8_8,bl_1,22,21,7,0.946969696969697,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_13_13_21_18_2_4_16_8_9_4_4_17_14_4_8_7_5_14_8_16_9_8_5,bl_1,28,27,7,0.9404761904761904,1.9285714285714288,4.0,26,0.0,0,,,,,,
0_7_12_10_2_21_18_19_5_9_9_5,bl_1,18,17,7,0.9537037037037036,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_12_11_7_2_16_4_8_19_4_19_21_17_4_16_9_8_4_14_5_5_8_8_9,bl_1,32,31,7,0.9375,1.9375,4.0,30,0.0,0,,,,,,
0_3_12_22_6_16_9_4_14_9_4_9_14_4_20_18_8,bl_1,14,13,8,0.9183673469387756,1.8571428571428568,3.571428571428572,12,0.0,0,,,,,,
0_10_12_2_6_19_20_7_8,bl_1,15,14,8,0.9428571428571428,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_3_10_21_14_20_13_22_9_19_8_20,bl_1,11,10,6,0.9636363636363636,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_3_21_12_19_20_8_7,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_22_6_3_13_8_16_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_13_7_11_21_18_20_2_5_15_8_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_22_20_9_19_13_3_6,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_7_11_13_2_5_8_17_21_18_5_9,bl_1,18,17,7,0.9537037037037036,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_7_3_12_11_21_5_19_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_2_13_14_13_22_5_14_6_20_8_8,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_7_12_21_4_11_2_17_9_15_5_19_5_9_9,bl_1,20,19,7,0.95,1.9,4.0,18,0.0,0,,,,,,
0_22_2_21_14_5_17_19_9_8_4_5_18_4_9_20_14_9_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_7_13_3_21_5_13_18_8,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_7_3_11_6_13,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_22_3_12_19_4_17_5_9_8_6,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_21_15_13_7_9_5_3,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_6_22_13_5_15_2_17_8_5_9,bl_1,18,17,7,0.9537037037037036,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_11_22_21_2_16_16_19_20_20_4_8_8_18_20_9_8,bl_1,25,24,6,0.952,1.92,4.0,24,0.0,0,,,,,,
0_22_17_3_4_6_12_20_15_9_9,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_12_6_11_22_5_15_8_2_14_20_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_21_10_3_4_18_16_5_8_9_7,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_21_11_14_8_7_5_3,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_10_2_6_22_5_5_9_18_18_9,bl_1,18,17,7,0.9537037037037036,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_12_12_3_21_22_8_19_16_4_17_4_5_15_4_16_5_9_9_8_8,bl_1,17,16,6,0.9294117647058824,1.8823529411764703,3.647058823529412,16,0.0,0,,,,,,
0_2_14_13_22_20_17_21_9_16_8_4_19_4_8_16_5_20_9_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_6_7_13_13_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_2_5_15_13_22_8_6_20_18_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_11_10_3_7_21_18_9_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_13_7_3_12_21_16_4_16_8_20_8,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_21_13_9_2_9_16_22_18_20_4_15_19_4_19_5_8_8_20_9,bl_1,29,28,7,0.9281609195402298,1.9310344827586208,4.0,28,0.0,0,,,,,,
0_3_10_13_22_6_20_8_18,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_22_17_12_9_20_21_17_4_16_20_9_3_9,bl_1,13,12,6,0.953846153846154,1.8461538461538465,3.5384615384615383,12,0.0,0,,,,,,
0_21_13_8_19_20_7_3,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_6_22_13_14_2_16_20_9_20_8,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_7_2_12_6_10_9_18_4_5_18_9,bl_1,19,18,7,0.9385964912280702,1.894736842105263,4.0,16,0.0,0,,,,,,
0_22_14_8_2_20_10_5_15_9_6,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_11_11_2_18_20_6_7_9,bl_1,15,14,8,0.9428571428571428,1.8666666666666667,4.0,12,0.0,0,,,,,,
